pair_id,cosine_score,manhattan_distance,euclidean_distance,dot_product
12419961_11662213,-0.055599093,-457.7,-20.950556,-11.466719
808559_17219679,0.036007285,-449.341,-20.822727,8.079184
7345853_7832526,0.06784266,-469.72916,-21.196056,16.348263
7345853_5998821,0.08790767,-464.72168,-21.111391,21.471478
3118090_5998821,-0.06378198,-509.79468,-23.247326,-16.199848
12690769_10309317,0.0067418814,-482.3547,-21.9116,1.6268651
9986497_5998821,-0.07022333,-512.0474,-23.373953,-17.92078
10203762_16549153,-0.0139962435,-475.61557,-21.385038,-3.143845
16281671_7832526,0.18770796,-423.4092,-19.614317,44.43058
7809733_8335334,0.020239353,-460.06107,-20.814516,4.4461823
10732305_7832526,0.032728553,-466.99442,-21.018795,7.4575014
13361964_8278060,-0.05540645,-438.01678,-19.951078,-10.271136
3476417_12178149,0.72748953,-238.54926,-10.994196,160.81456
16870056_8314552,0.019855142,-421.0998,-19.289463,3.6366954
12734851_12178149,-0.09834492,-436.62732,-20.061285,-17.474663
16662665_12178149,-0.104650736,-461.56693,-21.172598,-21.05708
16280292_12178149,-0.116016865,-483.44965,-21.822386,-24.681126
7311226_4919356,-0.03390968,-485.67072,-21.938915,-7.873272
17401560_4919356,0.077130914,-427.30643,-19.485552,15.844632
8201930_4919356,-0.0015422106,-477.19217,-21.557,-0.35696173
16802006_2080551,-0.0777756,-475.98907,-21.885187,-17.27964
6837620_15546465,-0.08079052,-454.39105,-20.983973,-16.4122
161803_15546465,-0.14501679,-506.7679,-23.0675,-33.650192
4269319_16401974,-0.06704497,-479.29773,-21.716146,-14.792606
13433701_5021403,-0.074376345,-454.46887,-21.213541,-15.503263
17557419_5021403,-0.12436652,-466.48907,-21.33327,-24.955395
5280656_16150456,-0.056100845,-460.43738,-20.774044,-11.407494
3346127_5021403,-0.069800615,-452.8055,-21.110008,-14.460506
8693760_2080551,0.10779089,-453.35217,-20.336414,24.937775
16996592_1137591,-0.08558667,-496.3754,-22.907137,-20.683426
16960245_1137591,-0.079277635,-511.07895,-23.223034,-19.803314
9869444_3187966,0.097842336,-454.45496,-20.877657,23.636074
5410116_1137591,-0.008766174,-481.0832,-21.67649,-2.039007
401688_8818169,0.0315665,-482.06363,-21.808262,7.750854
16996592_13469335,-0.07836294,-492.9753,-22.778578,-18.851965
12108544_17018062,-0.09268165,-500.50165,-22.324514,-21.032936
16758809_17018062,0.14649475,-421.93555,-18.856617,30.509325
15250771_17018062,-0.016738892,-477.41095,-21.725267,-3.8582292
8081881_17018062,-0.049986362,-476.17865,-21.643854,-11.114115
3692182_10325483,-0.08484995,-472.42096,-21.631002,-18.267553
7951274_3560973,0.025971293,-481.00482,-21.549232,6.189791
6296416_2415844,0.05557424,-468.45044,-21.126202,13.11879
16963047_10325483,-0.020425797,-437.95615,-20.26718,-4.1109524
15508575_3125996,-0.0318532,-464.28882,-21.114437,-6.808062
8011529_12171283,0.0488832,-468.76846,-21.042374,11.374836
14972996_2415844,0.084991455,-456.60645,-20.679052,19.827589
2719436_3166240,0.035665154,-481.1687,-21.560099,8.590711
15809958_10130788,0.01877284,-472.93073,-21.336658,4.354064
7938471_12577428,0.012188077,-504.50595,-22.633923,3.1603818
1779762_14113434,-0.0074129105,-488.78558,-22.015596,-1.7830763
17160200_12577428,-0.098456144,-522.30884,-23.49515,-24.731405
17160200_14113434,-0.0624156,-505.5042,-22.779545,-15.242543
17210073_16627915,0.0030030608,-458.0729,-20.988693,0.66153526
13871276_11113737,0.14063394,-410.39227,-18.619083,28.305721
113078_3658631,-0.08551216,-481.22986,-21.869806,-18.811615
14492790_11113737,0.032496393,-465.3261,-20.755527,7.2288456
9183264_13047809,0.20374298,-392.59598,-17.971846,41.14437
12260429_9840988,0.4001521,-336.9967,-15.397519,78.64878
5280656_9840988,0.081117034,-402.79987,-18.316532,14.807998
5280656_13047809,0.11774349,-393.17026,-18.060143,21.764433
8420324_12018279,-0.060473442,-446.27142,-20.494267,-11.883249
14215007_16088835,0.033825755,-434.5924,-19.658695,6.7580156
1791226_334319,0.08606279,-424.93304,-19.167683,17.204094
5855402_12384817,-0.018011332,-462.5243,-21.083221,-3.8606725
16504717_9840988,-0.10280526,-463.95724,-21.026192,-20.520273
15829020_2515808,-0.06020856,-456.5407,-20.937037,-12.342438
11014466_10350043,-0.02938199,-455.0489,-20.6994,-6.08949
17262283_3457650,-0.07953453,-437.06927,-19.84927,-14.40441
13249274_3457650,-0.07019651,-453.1353,-20.547886,-13.603232
7514230_3457650,-0.08700919,-439.05197,-19.885033,-15.712376
14972996_9082979,0.010941148,-442.13464,-20.583319,2.3421848
2124833_10005279,-0.005259037,-455.00903,-20.312695,-1.0762017
9532590_3457650,0.03243786,-419.01495,-18.741535,5.842515
10092213_3457650,-0.044356704,-473.4403,-21.124813,-9.176177
15999688_8865535,-0.030933619,-463.91342,-21.140099,-6.702637
648338_8865535,-0.11389351,-505.99173,-22.997559,-26.889717
6139101_7259888,-0.039060354,-504.7951,-22.870377,-9.813552
6139101_8865535,-0.05091703,-496.20892,-22.418482,-12.095961
15165864_8865535,-0.062148333,-499.37598,-22.249458,-14.422906
15165864_6523632,-0.09023452,-500.53445,-22.523916,-20.907124
16696564_11261764,0.0003169775,-458.23346,-21.129925,0.070780754
748899_14010048,0.025436163,-450.31146,-20.522692,5.494572
6163661_7701187,-0.015450001,-459.75964,-20.803068,-3.2888734
2073130_14010048,0.03282082,-447.47272,-20.420135,7.0721292
15166357_1704021,-0.06017506,-465.08813,-21.112638,-12.616452
1029684_1704021,0.039385557,-448.2384,-20.547745,8.651734
3418223_7576452,-0.04888928,-456.78604,-20.635923,-9.880701
22670_7830185,0.06788039,-445.18875,-20.169508,14.799614
11455595_9906774,0.0018040538,-427.8986,-19.468103,0.33572412
661997_7576452,-0.010318875,-433.43304,-19.654827,-1.9464469
12597017_12750106,-0.09358573,-498.9237,-22.448725,-21.561527
1779762_12750106,-0.06448436,-495.858,-22.245354,-14.985578
16103102_6023723,-0.037127495,-463.10556,-21.257103,-8.087625
1812810_12750106,-0.09900546,-498.60696,-22.516092,-22.833908
2284502_827925,0.012499332,-428.2524,-19.330809,2.3630815
1847749_827925,-0.06400275,-450.33405,-20.610031,-12.727308
17473886_6023723,-0.089644074,-487.79736,-22.088728,-20.057434
3274000_7106626,-0.060539603,-471.86926,-21.853395,-13.60836
8823650_14858827,0.044355392,-440.31735,-20.169962,9.426847
9390956_2352446,-0.09601855,-482.10352,-21.580145,-20.399277
15635986_16544708,-0.021643758,-444.32275,-20.480997,-4.4409013
8477787_3340680,-0.030717015,-461.54163,-21.429855,-6.828994
17012576_7106626,0.024387717,-398.0152,-18.438808,4.1458626
13225849_7106626,0.05134201,-449.13464,-20.582436,11.448105
14983750_3340680,0.058503747,-426.71573,-19.349287,11.618242
1555410_7106626,0.00013369322,-461.5652,-20.848473,0.029087305
3325087_13957999,-0.09950459,-478.90762,-21.887886,-21.67622
13476930_13957999,-0.0054159164,-455.3234,-20.622692,-1.1443329
7939283_12598699,-0.013805389,-433.05704,-19.718914,-2.621608
16646720_8595862,-0.065716386,-465.0236,-21.112543,-13.680373
15196619_9885546,0.0075281262,-470.13446,-21.388605,1.7345209
15196619_13957999,0.030148149,-458.80182,-21.058128,6.88828
8420324_13957999,-0.039200425,-470.61307,-21.488035,-8.708581
7939283_8595862,-0.0542202,-447.25922,-20.390442,-10.553642
16931085_13957999,-0.039222002,-487.94116,-21.95098,-9.083047
5712523_161803,-0.07237077,-498.73782,-22.301489,-16.75614
16600473_1784860,0.0034290552,-420.83112,-19.19185,0.62354445
12443158_1784860,-0.05201912,-479.94736,-22.002085,-11.951625
2625_13563979,-0.00787878,-449.77667,-20.685387,-1.6607811
403791_13563979,-0.036608577,-444.86234,-20.44143,-7.265538
15931638_161803,-0.033663392,-492.80692,-22.39365,-8.16527
5280656_161803,-0.009348154,-462.84625,-20.812437,-1.9853415
6092371_14623414,-0.096843004,-492.5541,-22.289116,-21.734167
10758350_14623414,-0.14829576,-518.72217,-23.610107,-35.9295
3855725_5732487,-0.1870197,-482.63574,-21.797039,-37.370506
14285045_5732487,-0.020940661,-435.2066,-19.730227,-3.991994
12089826_6247095,0.04357755,-436.93292,-19.904413,8.936201
10601282_5732487,0.16172707,-399.14798,-18.05064,31.411499
3179172_6247095,-0.009585977,-445.5829,-19.899158,-1.8724515
12445025_15552592,0.0031728745,-467.31113,-21.05717,0.7052047
1758184_6247095,0.06588614,-418.73053,-18.705713,12.325668
5022632_15552592,-0.028862715,-439.27924,-20.060207,-5.555745
4748274_6247095,0.006549537,-436.97797,-19.548796,1.256445
13975564_10675136,0.07488942,-443.62756,-20.433655,16.88098
13975564_15310118,0.023290813,-455.9361,-20.84835,5.179699
10921507_10675136,0.1564802,-440.6504,-19.674139,35.885258
1760020_10675136,0.06702387,-444.3578,-20.37416,14.880734
3127506_1626719,0.14958078,-404.92816,-18.717049,30.405838
17557378_7784663,-0.0734036,-447.53516,-20.83194,-14.823982
9054133_3692994,-0.13060713,-484.32904,-22.044754,-28.06891
3261165_10675136,0.052776456,-412.69614,-19.110538,9.89724
15788739_10675136,0.022520304,-444.21085,-20.721592,4.9323277
13037740_15420911,0.037389994,-473.02118,-21.653788,8.984592
11918551_16502144,-0.047026396,-475.28693,-21.779741,-10.363863
15453343_5981204,-0.06344044,-478.01288,-21.590664,-13.50819
16118750_5372024,0.003371954,-459.5629,-21.099627,0.7418822
6057219_7028004,-0.08313072,-488.99704,-22.184101,-18.450523
11567812_2881969,0.001930356,-452.14288,-20.795147,0.40990734
9869444_5372024,0.07641131,-466.4735,-21.54155,19.177124
12348420_3834522,-0.10571027,-480.0122,-22.06435,-22.37254
16599727_16502144,0.026971221,-501.45074,-22.753399,7.164405
5074605_15611317,-0.060464144,-471.2102,-21.233557,-12.853269
618372_17515599,-0.058397055,-466.83548,-21.302315,-12.497421
3574550_14607758,-0.042515874,-465.54367,-21.015978,-9.005415
3218872_17515599,0.066218615,-425.44843,-19.516556,13.504484
17176644_16752489,-0.10708988,-465.31284,-21.232155,-21.796227
14010048_897257,-0.040212274,-455.09003,-20.700125,-8.259338
9355856_17515599,0.36361736,-347.21625,-15.571423,69.08399
341853_8257667,0.08173078,-436.89856,-19.625496,17.140535
1592587_17515599,0.044014335,-443.07364,-20.022438,9.221498
9708449_15943996,-0.08734727,-453.41357,-20.512981,-16.897058
9708449_12381254,-0.068947434,-445.92535,-20.416288,-13.437134
3850055_2343778,0.017463088,-459.37262,-20.876194,3.8328366
1334355_12381254,0.033278346,-443.05493,-20.626085,7.29347
13747588_12381254,0.13826138,-393.20496,-18.083853,26.183008
8629945_15943996,-0.12508512,-454.76447,-20.71782,-23.846039
3538959_15508575,-0.004359722,-462.72498,-20.692274,-0.9207022
9869444_15943996,0.043552816,-442.28647,-20.47862,9.500631
5410116_2343778,0.05382645,-428.8714,-19.728783,11.03804
16963047_15867406,-0.025203228,-448.35,-20.42304,-5.12617
1910496_15867406,0.0038099885,-443.09784,-20.164309,0.7774221
15272316_15867406,0.05521524,-414.18274,-18.878395,10.361293
15139669_15867406,-0.09878659,-441.94513,-19.603283,-17.011566
1758184_14274752,-0.008742571,-433.83466,-19.903015,-1.7165926
5204801_14408449,-0.041592836,-474.0229,-21.698402,-9.36464
5732487_10194321,-0.09379697,-463.26004,-20.925842,-18.744081
8746254_10194321,0.0021845102,-449.39258,-20.53558,0.46157956
11796402_14408449,-0.008110046,-449.0964,-20.520857,-1.69373
1623313_14408449,-0.04870844,-466.16473,-21.115059,-10.349079
10135841_10194321,0.005607009,-466.53613,-21.395847,1.2866852
1515968_14274752,0.016913652,-430.0786,-19.643753,3.3193843
17278376_14408449,-0.05984211,-474.86588,-21.740656,-13.306879
14425363_77433,0.0529567,-450.30182,-20.71794,11.995827
17148831_12834289,0.022932053,-436.9156,-20.007915,4.696741
6765209_12250367,0.07706052,-429.91922,-19.852625,16.155027
15809221_2424048,0.061174095,-473.22778,-21.65104,15.253401
16890152_2424048,0.009903848,-465.38922,-21.218668,2.2495263
17279299_12834289,0.032364964,-437.40585,-20.188843,6.8085904
7151181_5246199,-0.012151241,-469.87286,-21.24934,-2.6422148
12694113_77433,0.04242444,-456.10388,-20.908262,9.681667
10319549_5246199,-0.017911077,-467.60858,-20.991573,-3.7993574
12966004_15006311,-0.032541037,-494.40433,-22.357407,-7.8561277
7773096_5890133,-0.04309535,-476.9938,-21.625095,-9.613147
4627974_12686174,0.0020928383,-466.90558,-21.257181,0.47046888
4861752_15006311,-0.112959385,-488.96222,-22.284594,-24.8988
17341458_12686174,-0.009223819,-462.37527,-21.13615,-2.020409
1715336_12686174,-0.009502888,-475.06354,-21.450624,-2.152394
15823601_5890133,-0.032590866,-471.10135,-21.329653,-7.1293726
7773096_14187697,-0.0008109808,-470.94623,-21.442955,-0.18489957
16541240_14187697,-0.0074779987,-488.763,-22.073874,-1.8044608
16596645_9545139,-0.047787666,-491.1079,-22.15116,-11.149079
123661_9545139,-0.05445528,-491.2397,-21.975721,-12.444113
7838604_6203341,-0.09681475,-493.97784,-22.226091,-21.568384
14110666_10876711,-0.079483986,-464.4363,-20.94518,-16.110697
16971634_9545139,-0.08006501,-484.76465,-21.886997,-17.745079
15882056_9545139,-0.09692502,-449.262,-20.532383,-18.518097
17557459_10876711,-0.08790827,-499.0637,-22.51182,-20.43723
1654411_10876711,-0.07494044,-471.61624,-21.614088,-16.284399
3127121_9545139,-0.033290625,-475.65082,-21.582792,-7.4943285
16147583_10996029,0.015022337,-436.0971,-19.710697,2.9581804
15175021_10996029,0.0499624,-413.0387,-18.784044,9.277873
2399067_10996029,-0.015663624,-427.9026,-19.40989,-2.90501
879347_10996029,-0.021860242,-400.58496,-18.402521,-3.5944223
8783023_17557431,-0.009804368,-418.83618,-19.096344,-1.7495337
16215967_7033504,-0.028507829,-422.12958,-19.442995,-5.224191
15112262_7033504,0.08751476,-420.6501,-19.201889,17.435884
11931213_17557431,0.00029408932,-398.9369,-18.261274,0.04886818
6575483_10996029,-0.037015676,-446.96802,-20.702051,-7.6136208
12495913_4132252,-0.050073862,-436.40283,-19.629158,-9.129644
11918551_13037740,0.10950422,-407.50476,-18.343027,20.60781
9734824_907076,-0.017707229,-463.98798,-21.28714,-3.8275368
12495913_2064070,-0.013689995,-424.43564,-19.12084,-2.4569802
1707457_6606479,-0.025279999,-455.89713,-20.67734,-5.2540073
16810754_4132252,-0.0021348,-460.969,-20.975685,-0.46750975
10867375_907076,-0.02659142,-440.02686,-20.036348,-5.1523247
10867375_4007688,0.0118460655,-429.254,-19.526873,2.2587414
4028929_6606479,-0.013409495,-443.1161,-20.37911,-2.7419605
899320_1976080,-0.07020283,-470.98004,-21.1904,-14.654148
11549211_4489075,0.025865436,-439.36115,-19.985514,5.2706203
15971429_152791,-0.0034269094,-455.80612,-20.531574,-0.7198092
12815600_11259507,0.03783506,-453.2016,-20.267237,8.076077
8257667_152791,-0.09224141,-467.9843,-21.400412,-19.338371
13978674_17336104,-0.019212127,-443.0301,-19.848024,-3.6928174
14536779_11473097,-0.06301558,-482.3025,-21.8278,-14.121043
16101932_5597706,0.0016392469,-465.6549,-21.185253,0.36844683
15971429_1708853,-0.041184187,-467.77032,-20.981758,-8.706747
5566545_14565009,0.06924647,-423.72202,-19.246597,13.67494
1022937_17153614,-0.06261587,-478.815,-21.912258,-14.123133
15702626_8188343,-0.076813936,-440.47864,-20.190672,-14.522479
10285617_14934871,0.005305052,-424.5542,-19.39857,0.9970503
3527854_17153614,-0.07309437,-445.38593,-20.371359,-14.069212
507846_14565009,-0.07994866,-430.654,-19.932493,-14.690933
12365838_14934871,0.026777387,-401.8001,-18.4207,4.6647077
16110879_702149,-0.12395203,-471.62854,-21.339428,-25.107822
1919493_14565009,0.020761132,-391.53265,-18.21493,3.5150118
12923509_4590350,-0.03960693,-426.12146,-19.56792,-7.2939363
11018052_16709043,-0.054363966,-470.13965,-21.292267,-11.686453
9494304_7818287,0.20774704,-423.2599,-19.082209,47.689125
14306013_16709043,-0.009003639,-441.48245,-20.078785,-1.791081
14360710_7818287,-0.034950733,-483.36697,-21.714552,-7.9518704
14370030_3432970,0.04519236,-433.3056,-20.094479,9.45814
9945355_4121111,-0.08984637,-466.01178,-21.602407,-19.078114
15103035_3432970,-0.12623644,-493.82843,-22.402706,-28.046217
15103035_7818287,-0.08905482,-485.62292,-21.994692,-19.724907
16007349_14458296,0.0056270957,-472.90057,-21.363935,1.2866037
16493351_15766263,0.018425107,-484.80887,-21.762978,4.441413
15809221_14458296,0.068363845,-471.87085,-21.8176,17.459215
15809221_8024972,0.06518692,-472.77466,-21.900017,16.718609
14885912_12519443,0.12906396,-445.57504,-20.110043,29.909119
11196637_15766263,0.0040290356,-491.00476,-21.968431,0.97549653
11921249_14458296,0.06036973,-424.76788,-19.47173,11.809891
15718980_15766263,0.06844038,-466.4362,-21.03154,16.219246
1715336_14458296,0.06650913,-455.43317,-20.539804,14.943193
11419402_5758631,-0.0149104595,-454.1612,-20.854568,-3.1901248
3525336_7411748,0.003427744,-452.92743,-20.994066,0.75754476
16728820_15410608,-0.00444293,-466.7019,-20.921818,-0.96685076
507859_17065115,0.02202338,-413.78326,-18.986307,3.9530542
16245256_902618,-0.019923925,-454.30127,-20.627071,-4.1094723
10793338_7411748,-0.029311657,-455.19946,-20.670164,-6.0525565
13011249_8556087,0.011498451,-410.51868,-18.489073,1.936888
7290697_8556087,-0.077902555,-434.2699,-19.774279,-13.667848
3418223_13587878,-0.040382266,-453.9997,-20.730635,-8.29059
11616202_14972996,0.03083527,-458.4038,-20.734858,6.8393974
15818906_14409214,-0.0061861277,-429.61523,-19.343222,-1.1392035
10701721_12082555,0.00040233135,-461.90622,-20.998405,0.08873463
9986497_14409214,-0.08696735,-473.83997,-21.35989,-17.767015
16103102_11273198,0.0797382,-434.5107,-19.775558,16.930882
17473886_11273198,0.14913315,-421.56122,-19.287096,32.525055
14836018_5206328,-0.009879351,-452.464,-20.42011,-2.0281358
67985_16663035,-0.047461033,-474.8667,-21.828665,-10.772783
9986497_5095034,-0.065446615,-499.3431,-22.686962,-15.762528
11537002_17557377,0.12990856,-406.54816,-18.485647,25.503704
11791807_14865614,-0.036280274,-429.023,-19.455559,-6.5821857
10921507_17557377,0.086067915,-432.06476,-19.671066,18.192303
10732305_5095034,-0.10997331,-484.58545,-21.999645,-23.970997
11737734_5095034,-0.0749408,-483.82303,-22.016949,-16.896112
7809733_17557377,-0.07723689,-456.34558,-20.674849,-15.323093
4019508_14865614,0.037210822,-430.4223,-19.321938,7.204261
353853_5095034,0.024172187,-468.801,-21.170965,5.5486755
5732487_1515968,-0.056211233,-446.1718,-20.137144,-10.788391
16416815_1515968,0.14210773,-430.6718,-19.409317,30.991467
7274771_1515968,0.124785185,-425.36792,-19.043306,25.808321
5022632_1515968,0.16047019,-385.40894,-17.306368,28.458338
5690257_6972198,0.040628552,-445.9454,-20.067743,8.517759
1729599_1515968,0.14904481,-411.72192,-18.94257,31.33091
17443168_9366697,0.2717511,-380.58115,-17.32628,55.909847
5022632_6972198,0.10006857,-395.76886,-18.02484,17.94268
5690257_1515968,-0.0027405024,-455.43466,-20.409142,-0.5682516
10732305_13165858,-0.06964612,-468.87085,-21.162746,-14.577974
16067015_15281933,0.7879323,-205.92471,-9.371798,163.1449
7010267_15281933,-0.13394463,-490.68738,-22.050243,-28.694645
6992001_15449632,-0.14521635,-499.44427,-22.782938,-32.859894
3189483_1825800,0.069642246,-429.05792,-19.546362,14.279493
15995548_15561060,-0.023118377,-492.1825,-22.304016,-5.5857983
11221699_1825800,-0.07835901,-489.92395,-21.962336,-17.514847
5704614_15561060,0.093431234,-448.9453,-19.861267,20.326426
10657225_17557492,0.0070159435,-443.01807,-19.85656,1.3908949
1779762_11977947,-0.013776898,-468.13995,-21.290741,-3.0743146
16696564_17557492,0.054647267,-444.3836,-20.189865,11.776447
12299530_11977947,-0.008507371,-461.4215,-21.005617,-1.8595544
